Idade;Sexo;Grau_Escolaridade;Salario;Tempo_Emprego;Moradia;Valor_Emprestimo;Proposito;Taxa;Comprometimento_Renda;Score_Credito;Inadimplencias_Anteriores;Credito_Concedido
22.0;masculino;Segundo Grau;220518.0;0;HIPOTECA;1000.0;EDUCACIONAL;11.01;0.0;551;Yes;0
25.0;feminino;Tecnólogo;220510.0;1;HIPOTECA;15000.0;PESSOAL;6.03;0.07;529;Yes;0
23.0;feminino;Bacharel;89818.0;0;ALUGUEL;25000.0;QUITAÇÃO;16.35;0.28;674;No;1
26.0;feminino;Segundo Grau;90006.0;4;ALUGUEL;25000.0;QUITAÇÃO;11.01;0.28;595;No;1
25.0;feminino;Segundo Grau;98704.0;6;ALUGUEL;25000.0;QUITAÇÃO;7.29;0.25;597;No;1
23.0;masculino;Segundo Grau;98967.0;5;ALUGUEL;25000.0;MÉDICO;11.36;0.25;566;No;1
24.0;masculino;Segundo Grau;99435.0;3;ALUGUEL;25000.0;PROJETO;10.25;0.25;666;No;0
24.0;feminino;Bacharel;100658.0;1;ALUGUEL;25000.0;EDUCACIONAL;11.12;0.25;695;No;0
24.0;feminino;Bacharel;100435.0;2;ALUGUEL;25000.0;PESSOAL;12.92;0.25;576;Yes;0
24.0;masculino;Segundo Grau;216925.0;5;ALUGUEL;18000.0;EDUCACIONAL;18.64;0.08;651;Yes;0
23.0;feminino;Bacharel;216891.0;0;HIPOTECA;28000.0;PESSOAL;7.51;0.13;633;Yes;0
23.0;masculino;Mestrado;18512.0;1;PRÓPRIA;4000.0;REFORMA;16.7;0.22;566;No;1
22.0;masculino;Mestrado;18367.0;0;PRÓPRIA;2100.0;PESSOAL;11.14;0.11;583;No;0
22.0;feminino;Tecnólogo;102317.0;0;ALUGUEL;25000.0;PESSOAL;18.3;0.24;586;Yes;0
24.0;feminino;Tecnólogo;103400.0;4;ALUGUEL;25000.0;MÉDICO;10.62;0.24;592;Yes;0
24.0;masculino;Bacharel;217134.0;2;HIPOTECA;14000.0;PROJETO;11.99;0.06;598;Yes;0
26.0;masculino;Mestrado;217024.0;1;HIPOTECA;12000.0;PROJETO;9.63;0.06;637;Yes;0
25.0;feminino;Segundo Grau;172215.0;5;HIPOTECA;10000.0;MÉDICO;18.25;0.06;628;No;1
23.0;masculino;Mestrado;18831.0;0;HIPOTECA;6000.0;QUITAÇÃO;11.01;0.32;667;No;1
24.0;masculino;Tecnólogo;105349.0;5;ALUGUEL;25000.0;REFORMA;14.84;0.24;621;Yes;0
24.0;masculino;Bacharel;91184.0;1;ALUGUEL;25000.0;PROJETO;14.7;0.27;668;No;1
23.0;feminino;Segundo Grau;91886.0;1;ALUGUEL;25000.0;QUITAÇÃO;16.02;0.27;544;No;1
23.0;masculino;Tecnólogo;80452.0;2;ALUGUEL;25000.0;MÉDICO;15.37;0.31;699;No;1
25.0;feminino;Bacharel;108758.0;2;ALUGUEL;25000.0;MÉDICO;10.99;0.23;611;No;0
21.0;masculino;Tecnólogo;18916.0;0;PRÓPRIA;6200.0;REFORMA;7.9;0.33;615;No;1
26.0;feminino;Segundo Grau;217234.0;5;PRÓPRIA;25000.0;PESSOAL;10.99;0.12;559;Yes;0
24.0;feminino;Segundo Grau;217017.0;0;PRÓPRIA;21000.0;EDUCACIONAL;11.48;0.1;577;Yes;0
25.0;masculino;Segundo Grau;216874.0;1;PRÓPRIA;20000.0;MÉDICO;14.26;0.09;657;Yes;0
26.0;masculino;Tecnólogo;216833.0;5;PRÓPRIA;10000.0;REFORMA;8.0;0.05;676;Yes;0
25.0;masculino;Bacharel;216483.0;0;HIPOTECA;9950.0;PROJETO;11.26;0.05;601;No;0
23.0;feminino;Mestrado;19000.0;2;PRÓPRIA;4475.0;MÉDICO;11.01;0.24;647;No;1
23.0;feminino;Mestrado;94363.0;0;ALUGUEL;25000.0;PROJETO;16.32;0.26;576;No;1
25.0;masculino;Mestrado;80570.0;3;ALUGUEL;25000.0;MÉDICO;17.93;0.31;612;No;1
23.0;masculino;Bacharel;109167.0;0;ALUGUEL;25000.0;QUITAÇÃO;11.36;0.23;678;No;0
24.0;feminino;Tecnólogo;95753.0;1;ALUGUEL;25000.0;QUITAÇÃO;14.96;0.26;542;No;1
24.0;feminino;Tecnólogo;110935.0;1;ALUGUEL;25000.0;PESSOAL;13.43;0.23;709;Yes;0
25.0;masculino;Tecnólogo;111490.0;2;ALUGUEL;25000.0;REFORMA;12.69;0.22;622;Yes;0
24.0;masculino;Tecnólogo;111729.0;4;ALUGUEL;25000.0;PROJETO;12.73;0.22;642;Yes;0
23.0;feminino;Segundo Grau;113396.0;0;ALUGUEL;25000.0;PROJETO;15.21;0.22;660;No;0
23.0;feminino;Bacharel;19175.0;1;HIPOTECA;1750.0;MÉDICO;12.68;0.09;587;Yes;0
23.0;feminino;Segundo Grau;85787.0;0;ALUGUEL;25000.0;MÉDICO;19.04;0.29;646;No;1
25.0;feminino;Mestrado;102114.0;7;ALUGUEL;25000.0;QUITAÇÃO;15.95;0.24;637;No;1
26.0;masculino;Bacharel;211005.0;5;HIPOTECA;2600.0;PROJETO;8.9;0.01;718;No;0
25.0;masculino;Mestrado;210903.0;4;HIPOTECA;8000.0;REFORMA;7.9;0.04;588;Yes;0
22.0;masculino;Tecnólogo;210555.0;0;HIPOTECA;18000.0;EDUCACIONAL;11.01;0.09;652;No;0
23.0;masculino;Bacharel;210937.0;0;HIPOTECA;21000.0;PESSOAL;11.99;0.1;620;Yes;0
23.0;masculino;Segundo Grau;19062.0;2;PRÓPRIA;4000.0;QUITAÇÃO;13.98;0.21;667;No;1
23.0;feminino;Tecnólogo;18926.0;0;PRÓPRIA;4600.0;PROJETO;10.99;0.24;688;No;1
22.0;masculino;Tecnólogo;106694.0;0;ALUGUEL;25000.0;QUITAÇÃO;15.58;0.23;667;No;1
25.0;masculino;Mestrado;90718.0;4;ALUGUEL;25000.0;MÉDICO;10.99;0.28;692;No;1
25.0;masculino;Bacharel;106668.0;1;ALUGUEL;25000.0;PROJETO;14.96;0.23;562;No;1
25.0;masculino;Segundo Grau;19158.0;4;PRÓPRIA;1750.0;REFORMA;15.31;0.09;625;Yes;0
26.0;masculino;Segundo Grau;106419.0;5;ALUGUEL;25000.0;PROJETO;15.65;0.23;649;No;1
25.0;feminino;Segundo Grau;120696.0;3;ALUGUEL;25000.0;PROJETO;9.33;0.21;545;Yes;0
23.0;masculino;Segundo Grau;19065.0;3;HIPOTECA;3600.0;PESSOAL;13.47;0.19;540;No;1
24.0;feminino;Tecnólogo;124083.0;0;ALUGUEL;25000.0;PESSOAL;10.36;0.2;637;Yes;0
24.0;masculino;Tecnólogo;111673.0;4;ALUGUEL;25000.0;REFORMA;16.77;0.22;600;No;1
23.0;masculino;Segundo Grau;112633.0;1;ALUGUEL;25000.0;QUITAÇÃO;14.59;0.22;633;No;1
22.0;masculino;Segundo Grau;210938.0;0;ALUGUEL;3500.0;PROJETO;11.91;0.02;588;No;0
23.0;feminino;Tecnólogo;210720.0;2;HIPOTECA;7200.0;EDUCACIONAL;8.38;0.03;624;Yes;0
25.0;masculino;Segundo Grau;210705.0;7;ALUGUEL;9000.0;PROJETO;10.59;0.04;525;Yes;0
25.0;masculino;Segundo Grau;209997.0;3;HIPOTECA;8800.0;QUITAÇÃO;14.27;0.04;616;Yes;0
26.0;feminino;Mestrado;209873.0;3;ALUGUEL;12000.0;QUITAÇÃO;12.53;0.06;675;No;0
25.0;feminino;Tecnólogo;195268.0;1;HIPOTECA;25000.0;QUITAÇÃO;16.0;0.13;662;No;1
26.0;masculino;Mestrado;209393.0;2;HIPOTECA;10000.0;PROJETO;11.71;0.05;585;Yes;0
21.0;masculino;Mestrado;18773.0;0;PRÓPRIA;3175.0;REFORMA;11.54;0.17;686;No;1
25.0;feminino;Bacharel;116439.0;2;ALUGUEL;25000.0;REFORMA;15.68;0.21;595;No;1
21.0;feminino;Tecnólogo;19169.0;2;HIPOTECA;1500.0;EDUCACIONAL;10.59;0.08;537;Yes;0
24.0;feminino;Segundo Grau;118417.0;0;ALUGUEL;25000.0;REFORMA;12.61;0.21;625;No;1
26.0;feminino;Segundo Grau;133476.0;0;ALUGUEL;25000.0;PESSOAL;11.01;0.19;641;Yes;0
23.0;feminino;Tecnólogo;19312.0;4;HIPOTECA;2800.0;PESSOAL;8.49;0.14;661;No;1
25.0;masculino;Segundo Grau;192351.0;1;ALUGUEL;30000.0;PESSOAL;17.27;0.16;577;No;1
24.0;masculino;Bacharel;206648.0;4;ALUGUEL;18000.0;QUITAÇÃO;8.9;0.09;537;Yes;0
25.0;feminino;Segundo Grau;205046.0;6;HIPOTECA;10000.0;MÉDICO;11.11;0.05;646;Yes;0
24.0;masculino;Segundo Grau;190735.0;1;ALUGUEL;25000.0;REFORMA;14.59;0.13;653;No;1
26.0;feminino;Tecnólogo;204872.0;3;ALUGUEL;13000.0;PROJETO;12.42;0.06;654;No;0
24.0;masculino;Tecnólogo;100758.0;0;ALUGUEL;25000.0;MÉDICO;11.01;0.25;635;No;1
24.0;feminino;Mestrado;133231.0;3;ALUGUEL;25000.0;REFORMA;15.7;0.19;675;Yes;0
22.0;feminino;Mestrado;18923.0;0;PRÓPRIA;2500.0;REFORMA;12.53;0.13;618;No;1
25.0;feminino;Mestrado;161894.0;0;ALUGUEL;5000.0;MÉDICO;16.49;0.03;609;No;1
25.0;feminino;Bacharel;205144.0;0;HIPOTECA;20000.0;EDUCACIONAL;7.49;0.1;545;Yes;0
22.0;feminino;Segundo Grau;121617.0;2;ALUGUEL;25000.0;QUITAÇÃO;14.96;0.21;629;No;1
25.0;masculino;Tecnólogo;136206.0;6;ALUGUEL;25000.0;MÉDICO;12.73;0.18;539;No;0
24.0;masculino;Mestrado;144915.0;4;ALUGUEL;25000.0;EDUCACIONAL;10.65;0.17;593;Yes;0
25.0;feminino;Segundo Grau;145233.0;3;ALUGUEL;25000.0;MÉDICO;10.74;0.17;683;No;0
23.0;masculino;Bacharel;145002.0;1;ALUGUEL;25000.0;EDUCACIONAL;9.99;0.17;670;Yes;0
24.0;masculino;Mestrado;110953.0;0;ALUGUEL;25000.0;MÉDICO;15.33;0.23;662;No;1
21.0;feminino;Segundo Grau;19414.0;2;PRÓPRIA;1000.0;PROJETO;7.29;0.05;681;Yes;0
26.0;masculino;Segundo Grau;130096.0;1;ALUGUEL;25000.0;PESSOAL;15.05;0.19;636;No;1
26.0;masculino;Mestrado;157292.0;0;ALUGUEL;25000.0;PESSOAL;10.75;0.16;677;Yes;0
23.0;feminino;Bacharel;156995.0;3;ALUGUEL;25000.0;EDUCACIONAL;16.02;0.16;656;Yes;0
23.0;feminino;Tecnólogo;156952.0;0;ALUGUEL;25000.0;PROJETO;11.49;0.16;674;Yes;0
25.0;feminino;Tecnólogo;205005.0;6;PRÓPRIA;20000.0;EDUCACIONAL;12.53;0.1;587;No;0
26.0;feminino;Bacharel;205060.0;2;HIPOTECA;12000.0;PROJETO;13.57;0.06;658;No;0
22.0;masculino;Segundo Grau;203782.0;4;ALUGUEL;14000.0;PESSOAL;11.14;0.07;581;Yes;0
26.0;masculino;Segundo Grau;203368.0;3;ALUGUEL;24250.0;MÉDICO;12.87;0.12;606;Yes;0
23.0;feminino;Tecnólogo;203403.0;0;ALUGUEL;20000.0;EDUCACIONAL;11.58;0.1;648;No;0
24.0;feminino;Tecnólogo;202715.0;3;ALUGUEL;1800.0;REFORMA;11.12;0.01;563;Yes;0
25.0;feminino;Mestrado;202525.0;1;HIPOTECA;35000.0;PESSOAL;10.65;0.17;589;Yes;0
24.0;masculino;Tecnólogo;161487.0;1;ALUGUEL;25000.0;QUITAÇÃO;10.37;0.15;641;No;0
24.0;masculino;Tecnólogo;19677.0;3;PRÓPRIA;3300.0;REFORMA;6.39;0.17;637;No;1
24.0;masculino;Segundo Grau;161952.0;2;ALUGUEL;25000.0;PESSOAL;16.07;0.15;578;Yes;0
25.0;feminino;Bacharel;161560.0;0;ALUGUEL;25000.0;MÉDICO;10.62;0.15;660;Yes;0
25.0;masculino;Segundo Grau;19423.0;3;PRÓPRIA;3200.0;PROJETO;18.09;0.16;586;No;1
25.0;masculino;Tecnólogo;163134.0;5;ALUGUEL;25000.0;EDUCACIONAL;11.36;0.15;567;Yes;0
26.0;feminino;Bacharel;163683.0;5;ALUGUEL;25000.0;QUITAÇÃO;12.53;0.15;582;Yes;0
25.0;feminino;Bacharel;174972.0;3;ALUGUEL;25000.0;EDUCACIONAL;9.99;0.14;712;Yes;0
23.0;masculino;Segundo Grau;181016.0;4;ALUGUEL;25000.0;EDUCACIONAL;10.36;0.14;674;No;0
23.0;feminino;Mestrado;198920.0;0;HIPOTECA;9600.0;EDUCACIONAL;5.99;0.05;532;Yes;0
22.0;feminino;Mestrado;184800.0;1;HIPOTECA;24000.0;QUITAÇÃO;15.62;0.13;670;No;1
24.0;masculino;Mestrado;198862.0;6;HIPOTECA;20000.0;PESSOAL;10.37;0.1;658;No;0
25.0;masculino;Tecnólogo;199407.0;0;HIPOTECA;25000.0;REFORMA;19.74;0.13;669;No;0
21.0;masculino;Bacharel;198803.0;0;HIPOTECA;20000.0;EDUCACIONAL;6.91;0.1;681;Yes;0
23.0;masculino;Tecnólogo;20044.0;3;PRÓPRIA;6000.0;MÉDICO;7.9;0.3;618;No;1
23.0;feminino;Bacharel;20401.0;4;HIPOTECA;2275.0;QUITAÇÃO;13.06;0.11;573;Yes;0
23.0;feminino;Segundo Grau;19859.0;0;PRÓPRIA;2000.0;PESSOAL;6.39;0.1;491;Yes;0
23.0;masculino;Mestrado;178660.0;2;ALUGUEL;25000.0;QUITAÇÃO;14.93;0.14;590;No;1
23.0;feminino;Segundo Grau;20421.0;0;HIPOTECA;5600.0;MÉDICO;12.84;0.27;587;No;1
24.0;masculino;Mestrado;20353.0;2;PRÓPRIA;3625.0;PROJETO;17.14;0.18;648;No;1
22.0;masculino;Mestrado;20297.0;0;HIPOTECA;5500.0;PROJETO;7.14;0.27;687;No;1
25.0;masculino;Bacharel;210932.0;0;ALUGUEL;25000.0;PESSOAL;8.9;0.12;621;No;0
22.0;feminino;Segundo Grau;20405.0;0;PRÓPRIA;2000.0;PESSOAL;12.42;0.1;590;Yes;0
24.0;masculino;Tecnólogo;223194.0;0;ALUGUEL;25000.0;REFORMA;12.68;0.11;676;Yes;0
25.0;feminino;Tecnólogo;195560.0;0;ALUGUEL;25000.0;PESSOAL;11.03;0.13;677;Yes;0
26.0;masculino;Bacharel;194140.0;6;ALUGUEL;30000.0;PROJETO;7.9;0.15;651;Yes;0
22.0;masculino;Segundo Grau;193337.0;0;HIPOTECA;35000.0;MÉDICO;10.65;0.18;602;Yes;0
25.0;masculino;Segundo Grau;270992.0;2;ALUGUEL;25000.0;PROJETO;11.86;0.09;652;No;0
25.0;masculino;Tecnólogo;20221.0;5;PRÓPRIA;5000.0;PESSOAL;8.94;0.25;572;No;1
23.0;masculino;Bacharel;20678.0;0;PRÓPRIA;4375.0;PROJETO;9.63;0.21;528;No;1
25.0;feminino;Segundo Grau;60742.0;3;ALUGUEL;24750.0;PESSOAL;14.22;0.41;638;No;1
23.0;feminino;Segundo Grau;72805.0;2;ALUGUEL;24750.0;QUITAÇÃO;9.33;0.34;655;No;1
24.0;masculino;Mestrado;102011.0;3;ALUGUEL;24500.0;MÉDICO;13.85;0.24;627;Yes;0
22.0;masculino;Segundo Grau;20896.0;0;HIPOTECA;2000.0;EDUCACIONAL;10.65;0.1;596;No;0
24.0;feminino;Bacharel;111283.0;0;ALUGUEL;24500.0;MÉDICO;11.46;0.22;694;No;0
23.0;feminino;Tecnólogo;192873.0;0;HIPOTECA;35000.0;PESSOAL;7.66;0.18;684;Yes;0
24.0;feminino;Bacharel;193174.0;0;HIPOTECA;12000.0;PROJETO;16.77;0.06;547;No;0
25.0;feminino;Bacharel;193249.0;0;HIPOTECA;12000.0;PESSOAL;9.63;0.06;586;Yes;0
26.0;feminino;Bacharel;192954.0;5;ALUGUEL;25000.0;PESSOAL;12.23;0.13;694;No;0
25.0;masculino;Mestrado;152227.0;2;HIPOTECA;10000.0;MÉDICO;14.09;0.07;639;No;1
25.0;feminino;Bacharel;65399.0;0;ALUGUEL;24250.0;PESSOAL;13.98;0.37;663;No;1
23.0;feminino;Segundo Grau;75928.0;4;ALUGUEL;24250.0;EDUCACIONAL;10.62;0.32;528;No;1
24.0;masculino;Bacharel;21627.0;0;HIPOTECA;3900.0;QUITAÇÃO;11.01;0.18;636;No;1
25.0;masculino;Segundo Grau;83235.0;3;ALUGUEL;24250.0;PESSOAL;17.56;0.29;603;No;1
26.0;masculino;Segundo Grau;68297.0;3;ALUGUEL;24250.0;MÉDICO;14.96;0.36;507;No;1
22.0;masculino;Mestrado;89977.0;3;ALUGUEL;24250.0;QUITAÇÃO;15.65;0.27;692;No;1
24.0;feminino;Tecnólogo;79510.0;2;ALUGUEL;24250.0;MÉDICO;15.7;0.3;604;No;1
24.0;feminino;Bacharel;109050.0;5;ALUGUEL;24250.0;PROJETO;12.53;0.22;622;No;0
26.0;feminino;Bacharel;94635.0;2;ALUGUEL;24250.0;REFORMA;17.56;0.26;643;No;1
23.0;masculino;Segundo Grau;120966.0;0;ALUGUEL;24250.0;PESSOAL;12.87;0.2;565;No;0
23.0;masculino;Mestrado;124437.0;0;ALUGUEL;24250.0;PESSOAL;15.7;0.19;718;Yes;0
25.0;masculino;Bacharel;193147.0;3;HIPOTECA;9000.0;EDUCACIONAL;11.01;0.05;625;Yes;0
25.0;masculino;Bacharel;192914.0;0;PRÓPRIA;15000.0;PROJETO;11.14;0.08;614;Yes;0
24.0;feminino;Bacharel;192806.0;2;HIPOTECA;20000.0;PROJETO;16.0;0.1;690;Yes;0
23.0;masculino;Segundo Grau;193097.0;0;HIPOTECA;25000.0;EDUCACIONAL;15.65;0.13;564;Yes;0
26.0;feminino;Tecnólogo;193082.0;5;HIPOTECA;13750.0;QUITAÇÃO;11.01;0.07;579;Yes;0
21.0;feminino;Segundo Grau;192841.0;1;HIPOTECA;15250.0;PROJETO;15.31;0.08;648;No;0
25.0;masculino;Mestrado;193300.0;3;HIPOTECA;20000.0;PROJETO;13.47;0.1;531;Yes;0
22.0;masculino;Tecnólogo;21205.0;0;HIPOTECA;4750.0;REFORMA;13.85;0.22;658;No;1
25.0;feminino;Bacharel;135292.0;3;ALUGUEL;24250.0;PESSOAL;11.01;0.18;574;No;0
21.0;masculino;Segundo Grau;21363.0;2;HIPOTECA;6000.0;PROJETO;10.39;0.28;671;No;1
25.0;masculino;Segundo Grau;139035.0;7;ALUGUEL;24250.0;REFORMA;11.36;0.17;633;No;0
23.0;masculino;Segundo Grau;173511.0;0;ALUGUEL;24250.0;EDUCACIONAL;11.83;0.14;631;Yes;0
23.0;masculino;Tecnólogo;345520.0;0;ALUGUEL;24250.0;EDUCACIONAL;12.53;0.07;652;Yes;0
22.0;feminino;Bacharel;130762.0;3;ALUGUEL;24150.0;REFORMA;14.96;0.18;683;No;1
22.0;feminino;Bacharel;52596.0;0;ALUGUEL;24000.0;QUITAÇÃO;13.85;0.46;693;No;1
23.0;feminino;Bacharel;57326.0;2;ALUGUEL;24000.0;PROJETO;11.58;0.42;603;No;1
24.0;feminino;Segundo Grau;58262.0;1;ALUGUEL;24000.0;PROJETO;16.29;0.41;522;No;1
26.0;feminino;Segundo Grau;58620.0;4;ALUGUEL;24000.0;MÉDICO;11.01;0.41;664;No;1
21.0;feminino;Mestrado;55113.0;0;ALUGUEL;24000.0;EDUCACIONAL;16.29;0.44;645;No;1
25.0;masculino;Bacharel;63361.0;2;ALUGUEL;24000.0;PESSOAL;10.74;0.38;592;No;1
22.0;feminino;Tecnólogo;22107.0;4;HIPOTECA;2250.0;EDUCACIONAL;15.27;0.1;636;Yes;0
24.0;feminino;Bacharel;57356.0;3;ALUGUEL;24000.0;PESSOAL;17.8;0.42;672;No;1
22.0;feminino;Bacharel;21790.0;0;HIPOTECA;1000.0;PROJETO;11.36;0.05;686;Yes;0
22.0;feminino;Segundo Grau;59680.0;0;ALUGUEL;24000.0;MÉDICO;17.56;0.4;590;No;1
26.0;feminino;Mestrado;72720.0;2;ALUGUEL;24000.0;PESSOAL;7.9;0.33;636;No;1
25.0;feminino;Segundo Grau;73024.0;5;ALUGUEL;24000.0;PESSOAL;10.99;0.33;580;No;1
22.0;masculino;Bacharel;73110.0;0;ALUGUEL;24000.0;PESSOAL;7.29;0.33;674;No;1
21.0;feminino;Tecnólogo;72902.0;0;ALUGUEL;24000.0;MÉDICO;10.75;0.33;601;No;1
26.0;feminino;Segundo Grau;75416.0;4;ALUGUEL;24000.0;QUITAÇÃO;7.9;0.32;620;No;1
22.0;masculino;Mestrado;75959.0;0;ALUGUEL;24000.0;EDUCACIONAL;14.84;0.32;642;No;1
26.0;masculino;Tecnólogo;79222.0;7;ALUGUEL;24000.0;QUITAÇÃO;11.01;0.3;616;No;1
22.0;feminino;Tecnólogo;21824.0;0;HIPOTECA;4975.0;EDUCACIONAL;11.01;0.23;588;No;1
23.0;masculino;Segundo Grau;71875.0;1;ALUGUEL;24000.0;QUITAÇÃO;19.69;0.33;585;No;1
23.0;masculino;Bacharel;80313.0;1;ALUGUEL;24000.0;PROJETO;11.01;0.3;632;No;1
24.0;masculino;Segundo Grau;72647.0;5;ALUGUEL;24000.0;PROJETO;14.96;0.33;556;No;1
25.0;masculino;Bacharel;80492.0;4;ALUGUEL;24000.0;EDUCACIONAL;6.99;0.3;602;No;1
22.0;masculino;Segundo Grau;75646.0;0;ALUGUEL;24000.0;PESSOAL;16.45;0.32;639;No;1
24.0;masculino;Tecnólogo;85223.0;3;ALUGUEL;24000.0;EDUCACIONAL;10.99;0.28;603;No;1
23.0;masculino;Tecnólogo;89735.0;2;ALUGUEL;24000.0;QUITAÇÃO;10.99;0.27;689;No;1
22.0;masculino;Segundo Grau;22364.0;4;PRÓPRIA;3000.0;PESSOAL;7.9;0.13;672;No;1
22.0;feminino;Mestrado;90780.0;2;ALUGUEL;24000.0;EDUCACIONAL;12.69;0.26;499;No;1
24.0;masculino;Bacharel;90889.0;1;ALUGUEL;24000.0;MÉDICO;10.37;0.26;643;No;1
24.0;masculino;Bacharel;90911.0;2;ALUGUEL;24000.0;REFORMA;11.01;0.26;589;No;1
26.0;masculino;Mestrado;83953.0;2;ALUGUEL;24000.0;QUITAÇÃO;15.83;0.29;646;No;1
23.0;masculino;Tecnólogo;94644.0;1;ALUGUEL;24000.0;PESSOAL;13.92;0.25;613;No;1
22.0;feminino;Segundo Grau;22616.0;0;PRÓPRIA;2000.0;PROJETO;11.49;0.09;567;No;0
24.0;feminino;Bacharel;96989.0;4;ALUGUEL;24000.0;MÉDICO;10.25;0.25;603;No;0
22.0;feminino;Tecnólogo;22867.0;3;PRÓPRIA;3500.0;REFORMA;7.49;0.15;647;No;1
23.0;feminino;Mestrado;22583.0;1;PRÓPRIA;4000.0;EDUCACIONAL;5.99;0.18;645;No;1
23.0;feminino;Bacharel;90900.0;0;ALUGUEL;24000.0;PESSOAL;12.92;0.26;672;No;1
26.0;feminino;Mestrado;107641.0;6;ALUGUEL;24000.0;PESSOAL;11.58;0.22;648;No;0
25.0;masculino;Segundo Grau;114870.0;4;ALUGUEL;24000.0;EDUCACIONAL;8.9;0.21;653;No;0
22.0;masculino;Bacharel;100479.0;0;ALUGUEL;24000.0;QUITAÇÃO;19.69;0.24;590;No;1
25.0;feminino;Mestrado;114958.0;2;ALUGUEL;24000.0;PROJETO;6.54;0.21;704;Yes;0
21.0;feminino;Mestrado;22882.0;0;PRÓPRIA;4900.0;REFORMA;14.54;0.21;674;No;1
21.0;feminino;Bacharel;22392.0;0;PRÓPRIA;5000.0;EDUCACIONAL;11.11;0.22;594;No;1
26.0;feminino;Segundo Grau;120498.0;5;ALUGUEL;24000.0;PESSOAL;12.73;0.2;626;No;0
24.0;feminino;Mestrado;132873.0;2;ALUGUEL;24000.0;PROJETO;15.62;0.18;701;Yes;0
24.0;masculino;Tecnólogo;22635.0;3;PRÓPRIA;6250.0;REFORMA;6.54;0.28;602;No;1
22.0;feminino;Tecnólogo;118299.0;0;ALUGUEL;24000.0;QUITAÇÃO;11.01;0.2;503;No;1
26.0;feminino;Tecnólogo;125665.0;5;ALUGUEL;24000.0;QUITAÇÃO;20.0;0.19;657;No;1
22.0;feminino;Segundo Grau;144904.0;0;ALUGUEL;24000.0;EDUCACIONAL;9.91;0.17;638;No;0
24.0;feminino;Bacharel;144882.0;2;ALUGUEL;24000.0;PROJETO;12.69;0.17;646;Yes;0
26.0;masculino;Tecnólogo;130649.0;4;ALUGUEL;24000.0;EDUCACIONAL;20.0;0.18;678;No;1
24.0;masculino;Mestrado;149622.0;4;ALUGUEL;24000.0;PESSOAL;16.49;0.16;684;Yes;0
23.0;masculino;Bacharel;22957.0;1;HIPOTECA;2500.0;MÉDICO;15.95;0.11;594;No;1
24.0;masculino;Mestrado;157225.0;1;ALUGUEL;24000.0;QUITAÇÃO;11.49;0.15;538;Yes;0
25.0;feminino;Bacharel;163004.0;3;ALUGUEL;24000.0;PESSOAL;10.99;0.15;662;No;0
24.0;masculino;Segundo Grau;163035.0;2;ALUGUEL;24000.0;REFORMA;13.79;0.15;636;Yes;0
23.0;masculino;Mestrado;138731.0;0;ALUGUEL;24000.0;MÉDICO;20.0;0.17;613;No;1
23.0;feminino;Tecnólogo;180804.0;1;ALUGUEL;24000.0;EDUCACIONAL;7.49;0.13;573;Yes;0
23.0;masculino;Mestrado;166378.0;0;ALUGUEL;24000.0;QUITAÇÃO;16.0;0.14;714;No;1
24.0;masculino;Tecnólogo;22684.0;0;PRÓPRIA;13000.0;PESSOAL;7.88;0.57;640;No;1
21.0;masculino;Bacharel;22366.0;0;PRÓPRIA;6250.0;PROJETO;10.62;0.28;637;No;1
26.0;feminino;Segundo Grau;187161.0;7;ALUGUEL;24000.0;QUITAÇÃO;10.99;0.13;633;Yes;0
26.0;masculino;Bacharel;178439.0;0;ALUGUEL;24000.0;EDUCACIONAL;18.3;0.13;615;No;1
26.0;masculino;Bacharel;204962.0;2;ALUGUEL;24000.0;QUITAÇÃO;11.01;0.12;552;Yes;0
21.0;masculino;Bacharel;22673.0;0;PRÓPRIA;2500.0;PESSOAL;11.36;0.11;670;Yes;0
24.0;masculino;Tecnólogo;53633.0;4;ALUGUEL;23975.0;REFORMA;11.01;0.45;678;No;1
23.0;feminino;Mestrado;144983.0;2;ALUGUEL;23750.0;MÉDICO;13.47;0.16;676;No;0
24.0;feminino;Segundo Grau;67032.0;2;ALUGUEL;23600.0;PESSOAL;11.89;0.35;624;No;1
24.0;masculino;Segundo Grau;22664.0;0;HIPOTECA;10000.0;QUITAÇÃO;12.18;0.44;649;No;1
25.0;masculino;Segundo Grau;123299.0;0;ALUGUEL;23600.0;QUITAÇÃO;13.49;0.19;555;Yes;0
23.0;feminino;Tecnólogo;91275.0;0;ALUGUEL;23575.0;PESSOAL;14.5;0.26;613;No;1
22.0;masculino;Bacharel;22564.0;1;PRÓPRIA;4000.0;MÉDICO;11.01;0.18;684;No;1
22.0;masculino;Bacharel;22786.0;0;PRÓPRIA;5400.0;MÉDICO;15.31;0.24;647;No;1
25.0;masculino;Segundo Grau;22450.0;4;HIPOTECA;4000.0;MÉDICO;11.01;0.18;580;No;1
21.0;feminino;Bacharel;22666.0;0;PRÓPRIA;3375.0;PROJETO;11.01;0.15;630;No;1
22.0;masculino;Bacharel;81701.0;1;ALUGUEL;23400.0;PROJETO;7.49;0.29;589;No;1
22.0;masculino;Segundo Grau;52984.0;0;ALUGUEL;23000.0;PESSOAL;11.01;0.43;621;No;1
25.0;feminino;Mestrado;68579.0;1;ALUGUEL;23000.0;EDUCACIONAL;11.01;0.34;665;No;1
